rank,material_id,formula,elements,density,band_gap,energy_above_hull,formation_energy_per_atom,is_stable,hull_score,formation_score,stable_score,overall_score
819,mp-26103,LiV2(PO4)3,"Li,O,P,V",2.899616843631712,1.2195,0.0116574558333635,-2.6433288612367725,False,0.7668477384674229,0.6065656059526707,0,0.6340642182405174
820,mp-757374,LiTi3V(PO4)6,"Li,O,P,Ti,V",2.763456374842243,1.2412999999999998,0.0146647026428627,-2.8839434828911563,False,0.7067019910038389,0.7006570611851141,0,0.6339160664669014
821,mp-755815,Li4CrFe3O8,"Cr,Fe,Li,O",4.154741609659154,1.7148,0.0043752623958326,-2.056681760833333,False,0.9124935717562582,0.3771594335208914,0,0.6338772661982541
822,mp-26379,LiMnP2O7,"Li,Mn,O,P",2.9815594430120727,1.7152,0.0105746838636369,-2.554750185959099,False,0.7885034699644559,0.5719272435699809,0,0.6338514437299441
823,mp-764152,Li2NiP2O7,"Li,Ni,O,P",3.1831727502185414,0.9031000000000002,0.0099313465972263,-2.502057997371031,False,0.8013703888476079,0.5513221586855089,0,0.6337164694061125
824,mp-771065,Li4CrFe3O8,"Cr,Fe,Li,O",4.135981385111879,1.7779000000000005,0.0043976727083325,-2.056659350520833,False,0.9120453594605659,0.37715067005131986,0,0.6336276822212732
825,mp-1176778,LiCoPO4,"Co,Li,O,P",3.0484489354979414,3.4952,0.0086207849999935,-2.3954691632823133,False,0.8275819743462264,0.5096409905088609,0,0.6335444325685259
826,mp-771129,Li4Ti3Nb2Ni3O16,"Li,Nb,Ni,O,Ti",4.3241864026008745,1.8728,0.0121434224999923,-2.6767940847619056,False,0.757128274034225,0.6196520574721535,0,0.6332987708340775
827,mp-697749,LiV2(PO4)3,"Li,O,P,V",2.877091120642619,1.4095,0.0117482386111396,-2.6432380784589955,False,0.7650320584211705,0.6065301056841819,0,0.6330531691211074
828,mp-757283,Li8V3P8O29,"Li,O,P,V",2.5853304103267933,1.2028,0.0126323827083059,-2.714280625287699,False,0.7473489379597548,0.6343110300875759,0,0.6330507764085167
829,mp-778882,Li8Mn5Fe3(BO3)8,"B,Fe,Li,Mn,O",3.1657288833158663,0.0650000000000003,0.0091926804687441,-2.4372098104094824,False,0.8161439106893328,0.5259635157300446,0,0.6329663813846487
830,mp-849273,LiCoO2,"Co,Li,O",5.147680391177492,0.0,0.000596066249999,-1.7450637045833348,False,0.9880785141975176,0.2553023485787157,0,0.6327990048111851
831,mp-861602,Li2VFe(PO4)2,"Fe,Li,O,P,V",3.392622381202418,2.7365999999999997,0.0107595494642893,-2.5575049086394563,False,0.7848061080796843,0.5730044676554271,0,0.6321949231232259
832,mp-771651,Li8Mn13Fe3O32,"Fe,Li,Mn,O",4.042589058873263,0.3800000000000003,0.0040996368303591,-2.021447039103037,False,0.9180061574220278,0.36338102629227426,0,0.6320867457844113
833,mp-761240,Li2MnV(P2O7)2,"Li,Mn,O,P,V",2.88237050837198,0.1770999999999998,0.0119549304545314,-2.652399216053141,False,0.7608981657934829,0.6101125345569207,0,0.6320333782813379
834,mp-753634,Li2Fe(SiO3)2,"Fe,Li,O,Si",2.812023826390908,3.314,0.01309756878788,-2.743686567651515,False,0.7380450908736893,0.645810114766923,0,0.6319583401489521
