candidate_material_id,candidate_formula,candidate_rank,candidate_overall_score,candidate_screening_status,battery_type,battery_formula,electrode_material_ids,framework,framework_formula,chemsys,formula_charge,formula_discharge,charged_material_id,discharged_material_id,average_voltage_V,capacity_grav_mAh_g,capacity_vol_mAh_cc,energy_grav_Wh_kg,energy_vol_Wh_L,li_fraction_charge,li_fraction_discharge,num_voltage_steps,max_voltage_step_V,max_volume_change_percent,stability_charge_eV_atom,stability_discharge_eV_atom
mp-38280,LiTiO2,19,,PROMISING,insertion,Li0-0.75TiO2,mp-aaaaacsu;mp-aaacshkv;mp-aaacsdyv;mp-aaacroox,"{'Ti': 1.0, 'O': 2.0}",TiO2,O-Ti,TiO2,Li3Ti4O8,mp-aaaaacsu,mp-aaacroox,1.266085764999999,236.28476099263403,949.6903901867497,299.15677237920113,1202.3894841727392,0.0,0.2,2,0.036016833999997,0.061690256416365004,0.020207282499999,0.065526784666666
mp-765346,LiV(SiO3)2,20,,PROMISING,insertion,Li0-1V(SiO3)2,mp-aaabqxgl;mp-aaabrchf,"{'V': 1.0, 'Si': 2.0, 'O': 6.0}",V(SiO3)2,O-Si-V,V(SiO3)2,LiV(SiO3)2,mp-aaabqxgl,mp-aaabrchf,3.24831098333333,127.5957815041278,399.1660444759995,414.47077848685814,1296.61544644511,0.0,0.1,1,0.0,0.045627051202625,0.093366923888893,0.029251357375006
mp-765346,LiV(SiO3)2,20,,PROMISING,insertion,Li0-1V(SiO3)2,mp-aaacuatj;mp-aaaablit;mp-aaaabcel,"{'V': 1.0, 'Si': 2.0, 'O': 6.0}",V(SiO3)2,O-Si-V,V(SiO3)2,LiV(SiO3)2,mp-aaacuatj,mp-aaaabcel,3.232427735833345,127.5957815041278,407.6736477623321,412.444143109274,1317.7756061953157,0.0,0.1,1,0.0,0.026588807289217004,0.067616735277782,0.007664512375006
mp-765346,LiV(SiO3)2,20,,PROMISING,insertion,Li0-1V(SiO3)2,mp-aaabrqeb;mp-aaabroek,"{'V': 1.0, 'Si': 2.0, 'O': 6.0}",V(SiO3)2,O-Si-V,V(SiO3)2,LiV(SiO3)2,mp-aaabrqeb,mp-aaabroek,3.374197618333331,127.5957815041278,413.47866298780286,430.5333820606081,1395.1587198850943,0.0,0.1,1,0.0,0.018444969582438003,0.074852819583338,0.0
mp-775326,Li2Ti3NiO8,21,,PROMISING,insertion,Li2-2.75Ti3NiO8,mp-aaabscyg;mp-aaabrggv,"{'Ti': 3.0, 'Ni': 1.0, 'O': 8.0}",Ti3NiO8,Ni-O-Ti,Li2Ti3NiO8,Li11Ti12(NiO8)4,mp-aaabscyg,mp-aaabrggv,0.9278179566666571,57.53409847267695,223.25129321097577,53.38116968357741,207.13655869019647,0.14285714285714202,0.186440677966101,1,0.0,0.0012699443787660002,0.0,0.076657520105932
mp-756275,LiTiCrO4,22,,PROMISING,insertion,Li1-2TiCrO4,mp-aaabratn;mp-aaabqzzb,"{'Ti': 1.0, 'Cr': 1.0, 'O': 4.0}",TiCrO4,Cr-O-Ti,LiTiCrO4,Li2TiCrO4,mp-aaabratn,mp-aaabqzzb,1.0303544308333321,150.78808381645993,600.4475192096442,155.36517027715732,618.673761900539,0.14285714285714202,0.25,1,0.0,0.011957939953275001,0.0,0.07987681677083701
mp-25423,LiVPO4F,24,,PROMISING,insertion,Li1-2VPO4F,mp-aaaablpv;mp-aaabsexn;mp-aaabseaq,"{'V': 1.0, 'P': 1.0, 'O': 4.0, 'F': 1.0}",VPO4F,F-O-P-V,LiVPO4F,Li2VPO4F,mp-aaaablpv,mp-aaabseaq,2.00743891208332,149.90207329892138,455.29942672646064,300.9192549422209,913.9857858599256,0.125,0.22222222222222202,1,0.0,0.06328164372025301,0.0,0.017004511764407003
mp-18860,Li2VSiO5,26,,PROMISING,insertion,Li1-2VSiO5,mp-aaabqyet;mp-aaabrlbr;mp-aaaablix;mp-aaaabbxk,"{'V': 1.0, 'Si': 1.0, 'O': 5.0}",VSiO5,O-Si-V,LiVSiO5,Li2VSiO5,mp-aaabqyet,mp-aaaabbxk,3.389559458333342,155.0060792879593,474.90053941293877,525.4023221496705,1609.703615134733,0.125,0.22222222222222202,1,0.0,0.0008848357690150001,0.054174595312497006,0.0
mp-18860,Li2VSiO5,26,,PROMISING,insertion,Li1-2VSiO5,mp-aaabskak;mp-aaabsjhu;mp-aaabrpey,"{'V': 1.0, 'Si': 1.0, 'O': 5.0}",VSiO5,O-Si-V,LiVSiO5,Li2VSiO5,mp-aaabskak,mp-aaabrpey,3.39869590583334,155.0060792879593,468.34211192364836,526.8185270552653,1591.7524183242435,0.125,0.22222222222222202,2,0.235819124999977,0.009318104281826,0.088735903437497,0.029706001944443002
mp-25448,LiCrPO4F,27,,PROMISING,insertion,Li0-2CrPO4F,mp-aaabqyzj;mp-aaaablqu;mp-aaabrfgg;mp-aaaablop;mp-aaacotep;mp-aaabqvnb,"{'Cr': 1.0, 'P': 1.0, 'O': 4.0, 'F': 1.0}",CrPO4F,Cr-F-O-P,CrPO4F,Li2CrPO4F,mp-aaabqyzj,mp-aaaablop,3.376453978333335,298.0461415603602,881.2607797091555,1006.3390803983784,2975.536465598115,0.0,0.22222222222222202,3,2.810756439999991,0.18618818505081103,0.044247960119047004,0.040913482430544004
mp-25448,LiCrPO4F,27,,PROMISING,insertion,Li0-1CrPO4F,mp-aaabrwcf;mp-aaabrvxn,"{'Cr': 1.0, 'P': 1.0, 'O': 4.0, 'F': 1.0}",CrPO4F,Cr-F-O-P,CrPO4F,LiCrPO4F,mp-aaabrwcf,mp-aaabrvxn,4.377261550833329,155.00530366080505,420.7397227498103,678.4987558896867,1841.6878113010196,0.0,0.125,1,0.0,0.01766637007006,0.038838257440476004,0.05433014421875
mp-25448,LiCrPO4F,27,,PROMISING,insertion,Li1-2CrPO4F,mp-aaabsexq;mp-aaabrwju,"{'Cr': 1.0, 'P': 1.0, 'O': 4.0, 'F': 1.0}",CrPO4F,Cr-F-O-P,LiCrPO4F,Li2CrPO4F,mp-aaabsexq,mp-aaabrwju,2.75603156708333,149.0230707801801,460.96607554544704,410.71228729386985,1270.4370555577714,0.125,0.22222222222222202,1,0.0,0.049191811594483006,0.076315573437499,0.013983521736100001
mp-6396,Li3V2(PO4)3,29,,PROMISING,insertion,Li0-4.5V2(PO4)3,mp-aaaabmqa;mp-aaaabnxa;mp-aaackrph;mp-aaaabmpz;mp-aaackrlc;mp-aaackrld;mp-aaabnsen;mp-aaabwimi;mp-aaaabnnk;mp-aaabrprw;mp-aaabrpij;mp-aaabrebn;mp-aaacpajf;mp-aaabodir;mp-aaaabnnj;mp-aaabvhnk;mp-aaabsdvd;mp-aaabsbmo;mp-aaabrgvb;mp-aaacoyzd;mp-aaabsfrt;mp-aaabrhza;mp-aaabrvqx;mp-aaabrhsr,"{'V': 2.0, 'P': 3.0, 'O': 12.0}",V2(PO4)3,O-P-V,V2(PO4)3,Li9V4(PO4)6,mp-aaaabmqa,mp-aaabrhsr,2.973455428888887,288.5108905482025,809.3923758932136,857.8742737941202,2406.692154200951,0.0,0.20930232558139503,6,0.9419502900000791,0.11719548505540801,0.014576926617646,0.046659088488373
